t_sec,airspeed,climb,altitude,throttle,heading,pitch,roll,yaw,is_boundary
0.0,17.5415992737,-0.502018928528,392.649993896,0.460000008345,289.0,-2.08845806122,9.60470294952,-70.8663330078,0
0.1,17.53673314695445,-0.47882835158925074,392.58196728851067,0.46485906829199886,289.2429532290544,-2.08845806122,9.60470294952,-70.8663330078,0
0.2,17.5318670202089,-0.4556377746505014,392.51394068102127,0.4697181282389978,289.4859064581089,-2.08845806122,9.60470294952,-70.8663330078,0
0.30000000000000004,17.52700089346335,-0.43244719771175216,392.4459140735319,0.47457718818599665,289.7288596871633,-2.08845806122,9.60470294952,-70.8663330078,0
0.4,17.522134766717798,-0.40925662077300284,392.3778874660426,0.4794362481329955,289.97181291621774,-2.12212872505,20.9942474365,-69.9898223877,0
0.5,17.541572568388546,-0.6207090336014,392.2775923891247,0.48792008529972863,290.5280063809358,-2.12212872505,20.9942474365,-69.9898223877,0
0.6000000000000001,17.564200150579126,-0.8629572760197024,392.17306222175466,0.4968796580580986,291.1253112077609,-2.12212872505,20.9942474365,-69.9898223877,0
0.7000000000000001,17.586827732769702,-1.1052055184380047,392.0685320543846,0.5058392308164685,291.72261603458594,-2.08435511589,29.6260986328,-67.1983413696,0
0.8,17.624902858566323,-1.31279768351378,391.9629767306488,0.515701220157406,292.7981719669167,-2.08435511589,29.6260986328,-67.1983413696,0
0.9,17.676371612032142,-1.490341666934359,391.856532556037,0.5263456401564254,294.2883904114815,-2.08435511589,29.6260986328,-67.1983413696,0
1.0,17.727840365497965,-1.667885650354938,391.75008838142526,0.5369900601554447,295.77860885604633,-2.08435511589,29.6260986328,-67.1983413696,0
1.1,17.779309118963788,-1.8454296337755172,391.64364420681346,0.547634480154464,297.2688273006112,-2.1262492414000693,30.765890615721453,-66.26130735578487,0
1.2000000000000002,17.830777872429607,-2.0229736171960964,391.53720003220167,0.5582789001534835,298.75904574517597,-2.38279891014,37.7430381775,-60.0749816895,0
1.3,17.91070448461728,-2.1742092188429667,391.41113187709595,0.5704672584150796,300.88410563638587,-2.38279891014,37.7430381775,-60.0749816895,0
1.4000000000000001,17.9961199615291,-2.3203705403031747,391.28127870867166,0.5829534067651204,303.1316118035428,-2.38279891014,37.7430381775,-60.0749816895,0
1.5,18.081535438440916,-2.4665318617633822,391.1514255402474,0.5954395551151612,305.3791179706997,-1.9319932999393972,40.4712186285747,-55.296239541854234,0
1.6,18.166950915352736,-2.6126931832235902,391.021572371823,0.607925703465202,307.62662413785665,-1.53769803047,42.7318611145,-51.1142807007,0
1.7000000000000002,18.274677576315646,-2.374582047798472,390.92124960466435,0.6158329494222241,310.0415292379328,-1.53769803047,42.7318611145,-51.1142807007,0
1.8,18.386849209732297,-2.059913770373312,390.8268100671843,0.6228279580475676,312.4897845915818,-0.6982105289084133,43.225864133971676,-47.81450989913918,0
1.9000000000000001,18.49902084314895,-1.7452454929481513,390.7323705297042,0.6298229666729112,314.9380399452307,0.00270518171601,43.6358757019,-44.7411575317,0
2.0,18.600532355179187,-1.529458619704466,390.6765828083771,0.6341078315388097,317.4647041346741,0.00270518171601,43.6358757019,-44.7411575317,0
2.1,18.701767077616253,-1.3162391978661552,390.6217986797934,0.6383223276385932,319.9934042061655,0.00270518171601,43.6358757019,-44.7411575317,0
2.2,18.803001800053323,-1.1030197760278444,390.56701455120975,0.6425368237383768,322.5221042776569,0.00270518171601,43.6358757019,-44.7411575317,0
2.3000000000000003,18.90423652249039,-0.8898003541895334,390.51223042262615,0.6467513198381604,325.05080434914834,0.970805381579499,44.3523075473855,-32.851695574000885,0
2.4000000000000004,18.99813871474377,-0.7224761842785218,390.46778466404373,0.649999976158,327.5911058933111,0.977282762527,44.3569602966,-32.7706069946,0
2.5,19.06737753009313,-0.7095232706776393,390.4581125933327,0.649999976158,330.1704296420838,0.977282762527,44.3569602966,-32.7706069946,0
2.6,19.13661634544249,-0.6965703570767569,390.4484405226217,0.649999976158,332.74975339085637,1.3958772878987857,44.54630242486011,-26.754647389329328,0
2.7,19.20226633932338,-0.6482838729099202,390.44416695715665,0.649999976158,335.3272490774225,1.52687120438,44.6056365967,-24.872625351,0
2.8000000000000003,19.24337578520586,-0.35838459411198076,390.4768086515545,0.649999976158,337.89224437947036,1.52687120438,44.6056365967,-24.872625351,0
2.9000000000000004,19.284485231088336,-0.06848531531404123,390.50945034595236,0.649999976158,340.4572396815183,1.52687120438,44.6056365967,-24.872625351,0
3.0,19.325594676970816,0.22141396348389697,390.5420920403502,0.649999976158,343.02223498356614,1.52687120438,44.6056365967,-24.872625351,0
3.1,19.366704122853296,0.5113132422818364,390.57473373474807,0.649999976158,345.587230285614,2.61020588875,45.46534729,-13.0362138748,0
3.2,19.37712393496386,0.6681746850904133,390.65400687377445,0.649999976158,348.2616317491244,2.61020588875,45.46534729,-13.0362138748,0
3.3000000000000003,19.3816578625095,0.7995211494140829,390.7422233355599,0.649999976158,350.95701593409194,2.61020588875,45.46534729,-13.0362138748,0
3.4000000000000004,19.386191790055143,0.9308676137377525,390.8304397973453,0.649999976158,353.65240011905956,2.61020588875,45.46534729,-13.0362138748,0
3.5,19.390725717600784,1.0622140780614215,390.9186562591308,0.649999976158,356.34778430402713,4.24956417084,46.2776222229,-2.22648191452,0
3.6,19.379650938826522,1.3212281944307738,391.03873330828515,0.6457986775777341,283.26713959730534,4.24956417084,46.2776222229,-2.22648191452,0
3.7,19.36359358357337,1.6209960944360369,391.1689808232023,0.6402562498188041,185.99743966197002,4.24956417084,46.2776222229,-2.22648191452,0
3.8000000000000003,19.347536228320216,1.9207639944413,391.2992283381194,0.634713822059874,88.7277397266347,4.64824914932,46.2603492737,7.29652023315,0
3.9000000000000004,19.32789937774507,2.1819578961090342,391.43569539990307,0.6292094735510817,6.434787339140021,4.64824914932,46.2603492737,7.29652023315,0
4.0,19.28789914059062,2.223708225597726,391.60754483428366,0.6239217540420368,9.343035842565905,4.64824914932,46.2603492737,7.29652023315,0
4.1000000000000005,19.247898903436177,2.265458555086419,391.77939426866425,0.6186340345329918,12.251284345991817,4.64824914932,46.2603492737,7.29652023315,0
4.2,19.207898666281732,2.3072088845751106,391.9512437030448,0.6133463150239469,15.1595328494177,4.40372943878,46.4998550415,17.1704311371,0
4.3,19.162541401590328,2.321332710462359,392.1255223921198,0.6075117538464098,17.995303155155195,4.40372943878,46.4998550415,17.1704311371,0
4.4,19.107950567516692,2.287838480248052,392.3039882337929,0.6007346362880657,20.706147377829307,4.40372943878,46.4998550415,17.1704311371,0
4.5,19.053359733443056,2.254344250033745,392.4824540754659,0.5939575187297217,23.416991600503394,4.40372943878,46.4998550415,17.1704311371,0
4.6000000000000005,18.998768899369423,2.2208500198194376,392.6609199171389,0.5871804011713776,26.127835823177506,4.260720388314297,46.58909947913588,21.14852864052363,0
4.7,18.944178065295787,2.1873557896051303,392.83938575881194,0.5804032836130336,28.838680045851596,3.97562861443,46.7573318481,29.0916957855,0
4.800000000000001,18.892347701093136,2.9034061256396138,392.96880470376965,0.5770299758266028,31.079007221619346,3.97562861443,46.7573318481,29.0916957855,0
