t_sec,airspeed,climb,altitude,throttle,heading,pitch,roll,yaw,is_boundary
0.0,19.4390602112,2.05125331879,380.470001221,0.52999997139,82.0,0.721475124359,-50.9912910461,88.8500442505,0
0.1,19.303020101986668,1.442222547386501,380.652391789966,0.4619074992669637,81.02725029884816,1.891781120636446,-34.269900015303364,85.18813593279094,0
0.2,19.166979992773335,0.8331917759830016,380.83478235893193,0.39381502714392735,80.05450059769633,2.71851015091,-22.4634304047,82.6015853882,0
0.30000000000000004,19.030939883560002,0.22416100457950217,381.01717292789795,0.325722555020891,79.08175089654449,2.71851015091,-22.4634304047,82.6015853882,0
0.4,18.89489977434667,-0.3848697668239969,381.1995634968639,0.25763008289785466,78.10900119539265,2.71851015091,-22.4634304047,82.6015853882,0
0.5,18.62484605919876,0.8102454537647554,381.5015788088555,0.28519773696857353,77.530696859066,4.056556957500319,-10.608172683443483,81.09756654734498,0
0.6000000000000001,18.337880426810642,2.2330358234030254,381.818690227991,0.3248372708017547,77.0021697622904,6.68500089645,12.6104841232,78.1361999512,0
0.7000000000000001,18.05091479442253,3.6558261930412934,382.1358016471265,0.3644768046349358,76.47364266551479,6.68500089645,12.6104841232,78.1361999512,0
0.8,17.76846528246527,4.892834922180201,382.4564232354673,0.40530685597648647,76.03537899870395,6.68500089645,12.6104841232,78.1361999512,0
0.9,17.524989068937447,4.526581863077786,382.80733694601065,0.45641085701656864,76.376072325432,7.341098658931696,4.197341050556917,77.50824157113584,0
1.0,17.28151285540962,4.160328803975371,383.158250656554,0.5075148580566509,76.71676565216008,8.54761123657,-11.3837566376,76.3517608643,0
1.1,17.069142211378896,3.607240335369012,383.50051630869183,0.5457494653623818,76.85831512034234,8.54761123657,-11.3837566376,76.3517608643,0
1.2000000000000002,17.0101012272409,2.1331782193318376,383.8001528151334,0.5205465662595716,76.01821851696184,7.99544334412,-26.8369846344,77.3887176514,0
1.3,16.951060243102898,0.6591161032946662,384.099789321575,0.4953436671567615,75.17812191358134,7.99544334412,-26.8369846344,77.3887176514,0
1.4000000000000001,16.8920192589649,-0.8149460127425079,384.39942582801655,0.47014076805395133,74.33802531020083,7.99544334412,-26.8369846344,77.3887176514,0
1.5,16.813575257355918,-0.6366002231898639,384.6256329402538,0.4927351398543224,72.51203946878694,7.99544334412,-26.8369846344,77.3887176514,0
1.6,16.722067949621778,0.6542483173723739,384.8024028628112,0.5475095776000689,70.02229228503583,7.02017068863,-35.9716186523,74.4174423218,0
1.7000000000000002,16.630560641887637,1.9450968579346115,384.9791727853686,0.6022840153458153,67.53254510128473,7.02017068863,-35.9716186523,74.4174423218,0
1.8,16.539053334153497,3.2359453984968463,385.15594270792593,0.6570584530915617,65.04279791753362,7.02017068863,-35.9716186523,74.4174423218,0
1.9000000000000001,16.52454713546142,3.08708284635692,385.29971568663797,0.680000007153,62.20379981490822,7.02017068863,-35.9716186523,74.4174423218,0
2.0,16.565534655886918,1.9006388361990898,385.41970818794823,0.680000007153,59.113101020764546,7.09003400803,-44.0311164856,64.9984054565,0
2.1,16.606522176312414,0.7141948260412567,385.53970068925844,0.680000007153,56.02240222662086,7.09003400803,-44.0311164856,64.9984054565,0
2.2,16.64750969673791,-0.4722491841165759,385.65969319056865,0.680000007153,52.93170343247717,7.09003400803,-44.0311164856,64.9984054565,0
2.3000000000000003,16.688497217163405,-1.6586931942744094,385.77968569187885,0.680000007153,49.84100463833349,7.09003400803,-44.0311164856,64.9984054565,0
2.4000000000000004,16.735596039809224,-2.619029863847305,385.90174475882617,0.680000007153,46.699729431311425,7.09003400803,-44.0311164856,64.9984054565,0
2.5,16.852228880573556,-1.0067312177128536,386.04731708158545,0.680000007153,42.98299893134707,8.135388681115424,-50.254693666454536,49.914719089960776,0
2.6,16.96886172133789,0.6055674284216055,386.1928894043447,0.680000007153,39.2662684313827,8.323554039,-50.8460617065,47.1687088013,0
2.7,17.085494562102223,2.217866074556064,386.338461727104,0.680000007153,35.54953793141833,8.323554039,-50.8460617065,47.1687088013,0
2.8000000000000003,17.211246349538126,2.338524980383322,386.52014362829163,0.6774167912667255,31.125172475552752,8.467704824517547,-50.941153379344506,46.174662086386014,0
