t_sec,airspeed,climb,altitude,throttle,heading,pitch,roll,yaw,is_boundary
0.0,20.3390674591,2.83780050278,401.100006104,0.419999986887,279.0,-0.561371147633,-1.5184623003,-84.7684860229,0
0.1,20.211874664321765,4.2713343019038295,401.1479961033485,0.4273845238443815,279.0,-0.561371147633,-1.5184623003,-84.7684860229,0
0.2,20.08468186954353,5.7048681010276585,401.195986102697,0.43476906080176303,279.0,-1.9089449855822371,11.41058360870472,-81.13844951459619,0
0.30000000000000004,19.951697854240617,6.313590948640933,401.2514282612875,0.4305629703389917,278.9142088308499,-2.18193817139,14.2209310532,-80.4045944214,0
0.4,19.804647388980243,4.918908482237761,401.32497116817564,0.39820409586699673,278.6200372032974,-2.18193817139,14.2209310532,-80.4045944214,0
0.5,19.657596923719865,3.5242260158345875,401.39851407506376,0.3658452213950017,278.3258655757449,-1.47332894802,27.9854393005,-80.3796615601,0
0.6000000000000001,19.51054645845949,2.129543549431413,401.4720569819519,0.3334863469230066,278.0316939481924,-1.47332894802,27.9854393005,-80.3796615601,0
0.7000000000000001,19.40330056399856,1.884911856633197,401.50027369454983,0.3137664207482346,278.81167948519385,-1.47332894802,27.9854393005,-80.3796615601,0
0.8,19.300861036341143,1.779147780030664,401.5230173091796,0.29557263642870785,279.72136855206077,-0.6385650475393259,34.67040752100274,-81.17560399626177,0
0.9,19.19842150868373,1.6733837034281311,401.5457609238093,0.2773788521091811,280.6310576189277,-0.179027363658,38.5702133179,-81.618522644,0
1.0,19.095981981026313,1.5676196268255984,401.56850453843913,0.25918506778965444,281.54074668579466,-0.179027363658,38.5702133179,-81.618522644,0
1.1,18.99707384073617,1.257579218782525,401.4978627544274,0.25782125564912683,283.042834045115,-0.179027363658,38.5702133179,-81.618522644,0
1.2000000000000002,18.90176621692941,0.7392636423642883,401.332007494196,0.273616872917829,285.14891626392694,-0.179027363658,38.5702133179,-81.618522644,0
1.3,18.80645859312265,0.22094806594605276,401.1661522339646,0.28941249018653115,287.25499848273887,-5.3615527153,41.8600692749,-77.9072265625,0
1.4000000000000001,18.711150969315888,-0.297367510472184,401.00029697373327,0.3052081074552333,289.36108070155086,-5.3615527153,41.8600692749,-77.9072265625,0
1.5,18.66671433527335,-0.8425343801833585,400.73113545042116,0.3230657800127167,291.6332225442798,-5.3615527153,41.8600692749,-77.9072265625,0
1.6,18.644430971764347,-1.3993944362715012,400.4169861727044,0.3418214352687717,293.9776799403405,-5.3615527153,41.867397860326065,-77.9072265625,0
1.7000000000000002,18.660989052566137,-2.021486201009534,400.1229690959355,0.3593054161979962,296.04685982118116,-12.7886314392,42.0561676025,-69.1414794922,0
1.8,18.707580615194516,-2.694017267658642,399.8445188988754,0.37580609672575754,297.9031860762792,-12.7886314392,42.0561676025,-69.1414794922,0
1.9000000000000001,18.754172177822895,-3.3665483343077516,399.5660687018152,0.39230677725351887,299.7595123313773,-14.1652708054,43.3619537354,-63.8873405457,0
2.0,18.800763740451277,-4.03907940095686,399.287618504755,0.4088074577812802,301.6158385864754,-14.1652708054,43.3619537354,-63.8873405457,0
2.1,18.847355303079656,-4.71161046760597,399.00916830769484,0.4253081383090415,303.47216484157343,-14.1652708054,43.3619537354,-63.8873405457,0
2.2,18.91440854219661,-4.825077850154459,398.71460750999563,0.4386849581669079,305.9106899063989,-14.1652708054,43.3619537354,-63.8873405457,0
2.3000000000000003,18.98959160038279,-4.716418438622712,398.41364565965716,0.45082060787637984,308.5805337973257,-13.6932510616715,43.59565778640275,-60.255561586477306,0
2.4000000000000004,19.06477465856897,-4.607759027090965,398.11268380931864,0.4629562575858518,311.25037768825246,-13.0158405304,43.9450187683,-55.0482177734,0
2.5,19.139957716755152,-4.499099615559219,397.8117219589801,0.4750919072953237,313.92022157917927,-13.0158405304,43.9450187683,-55.0482177734,0
2.6,19.22503464922977,-4.509737743976728,397.50976802708607,0.486879175738097,316.51342156399113,-13.0158405304,43.9450187683,-55.0482177734,0
2.7,19.316830293704502,-4.601388202839734,397.20714039447,0.49842986613985774,319.05457436114557,-13.0158405304,43.9450187683,-55.0482177734,0
2.8000000000000003,19.408625938179235,-4.693038661702741,396.9045127618539,0.5099805565416184,321.5957271583,-12.962264061,41.8565826416,-44.4487876892,0
2.9000000000000004,19.500421582653967,-4.784689120565748,396.6018851292378,0.5215312469433792,324.13687995545445,-12.962264061,41.8565826416,-44.4487876892,0
3.0,19.591250168595995,-4.766447169868663,396.3225882137471,0.5323434838940136,326.82022893641346,-12.962264061,41.8565826416,-44.4487876892,0
3.1,19.679421440227475,-4.446239347748644,396.10740018763204,0.5411265748757208,329.8943091309975,-12.962264061,41.8565826416,-44.4487876892,0
3.2,19.767592711858953,-4.126031525628625,395.8922121615169,0.5499096658574278,332.9683893255815,-11.4553117752,41.092250824,-33.4921913147,0
3.3000000000000003,19.85576398349043,-3.805823703508606,395.67702413540184,0.5586927568391349,336.0424695201655,-11.4553117752,41.092250824,-33.4921913147,0
3.4000000000000004,19.94393525512191,-3.485615881388588,395.4618361092867,0.5674758478208419,339.1165497147495,-11.4553117752,41.092250824,-33.4921913147,0
3.5,20.006319647769235,-3.453304044121435,395.3266802229915,0.569999992847,341.71072198517845,-11.4553117752,41.092250824,-33.4921913147,0
3.6,20.058304554178736,-3.53709661538859,395.2238001750074,0.569999992847,344.111354127865,-9.904146989726499,40.816527641575256,-24.183644644968194,0
3.7,20.11028946058824,-3.620889186655745,395.1209201270233,0.569999992847,346.5119862705516,-9.17580032349,40.6755065918,-19.8251399994,0
3.8000000000000003,20.087239280313046,-3.229350086875295,395.0922658004707,0.5684525003402428,293.30195880370115,-9.17580032349,40.6755065918,-19.8251399994,0
3.9000000000000004,20.045043539041977,-2.7165278393915013,395.08255052150145,0.5665101577241856,225.90260574775408,-8.024461775855977,39.503572191479975,-16.69832889828709,0
4.0,20.002847797770908,-2.2037055919077098,395.0728352425321,0.5645678151081284,158.50325269180732,-6.46895694733,37.8558731079,-12.4627456665,0
4.1000000000000005,19.96065205649984,-1.6908833444239135,395.0631199635628,0.5626254724920713,91.10389963585996,-6.46895694733,37.8558731079,-12.4627456665,0
4.2,19.91845631522877,-1.1780610969401217,395.05340468459354,0.5606831298760141,23.7045465799132,-6.46895694733,37.8558731079,-12.4627456665,0
4.3,19.8492495620114,-0.6871580284829202,395.07953195673366,0.560000002384,0.9848455327938093,-6.46895694733,37.8558731079,-12.4627456665,0
4.4,19.76538926430007,-0.20814617186834472,395.1251039064187,0.560000002384,2.5039723380984764,-6.46895694733,37.8558731079,-12.4627456665,0
4.5,19.68132861969282,0.2684519359891164,395.17068712242633,0.5599061036629427,4.028169643182584,-4.18184232712,35.1002006531,0.494616091251,0
